reference_period,job_IDnumber,individual_IDnumber,employer_IDnumber,temporary_jobs_employer_IDnumber,j_job_start_date,j_job_end_effective_date,j_contract_type,j_job_end_planned_date,j_contract_planned_duration,j_job_status,j_blue_collar,j_posted_worker,j_assisting_family_member,j_maternity_leave,j_activation_measure,j_activation_measure_type,j_trial_period,j_trial_period_end_date,j_trial_period_length,j_F_short_time_working,j_short_time_working_benefit,j_short_time_working_hours,j_F_month_base_wage,j_month_base_wage,j_F_month_additionnal_wage,j_month_additionnal_wage,j_F_month_overtime_wage,j_month_overtime_wage,j_F_month_total_wage,j_month_total_wage,j_F_nb_base_worked_hours,j_nb_base_worked_hours,j_F_nb_overtime_paid_hours,j_nb_overtime_paid_hours,j_F_nb_total_worked_hours,j_nb_total_worked_hours,j_F_nb_base_worked_hours_ADJ,j_nb_base_worked_hours_ADJ,j_F_nb_total_worked_hours_ADJ,j_nb_total_worked_hours_ADJ,j_F_hourly_base_wage,j_hourly_base_wage,j_F_hourly_total_wage,j_hourly_total_wage,j_F_official_stat
202603,JOB791960165859,ID6383748520,EMP6024220340,-9,201808,,0,999909,-9,0,1,0,0,0,0,,0,,,1,1041.45,49.81,1,3471.51,-8,,1,445.18,1,3916.69,1,166.04,1,14.195183852443463,1,180.23518385244347,1,165.08,1,179.2751838524435,1,21.03,1,21.85,0
202612,JOB705945666840,ID0286120803,EMP7367808908,-9,202008,202105,0,999909,-9,0,1,0,0,1,0,,1,202102,26.0,0,,,1,3207.33,1,146.79,1,255.02,1,3609.14,1,163.04,1,8.642307472288554,1,171.68230747228856,1,162.4,1,171.04230747228857,1,19.75,1,21.1,1
202404,JOB648636081811,ID8285899840,EMP8186271297,-9,201504,,0,999909,-9,0,0,0,0,0,0,,1,201505,6.0,0,,,1,8418.45,-8,,1,807.59,1,9226.04,1,169.83,1,10.861318049079578,1,180.6913180490796,1,171.26,1,182.12131804907958,1,49.16,1,50.66,1
202612,JOB841981889264,ID2932786398,EMP4330954725,-9,201608,,0,999909,-9,0,0,0,0,0,0,,1,201610,8.0,0,,,1,4138.81,1,906.41,-8,,1,5045.22,1,160.25,-8,,1,160.25,1,162.99,1,162.1,1,25.39,1,31.12,1
202608,JOB268055354113,ID5392292796,-9,-9,202504,202506,-9,202506,3,2,-8,-9,1,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202509,JOB857377545422,ID8694614277,EMP0370190353,-9,202003,,0,999909,-9,0,1,0,0,0,0,,1,202005,8.0,0,,,1,3817.28,1,427.13,-8,,1,4244.4,1,160.33,-8,,1,160.33,1,158.46,1,162.15,1,24.09,1,26.18,1
202407,JOB260330818559,ID2542907622,EMP1572681596,-9,202409,202410,1,202410,1,0,1,0,0,0,0,,0,,,0,,,1,4179.79,1,620.93,-8,,1,4800.73,1,170.82,-8,,1,170.82,1,170.47,1,168.96,1,24.52,1,28.41,1
202507,JOB461823664575,ID7206816461,EMP7955350332,-9,202104,,0,999909,-9,1,0,0,0,0,0,,0,,,0,,,1,4551.77,-8,,-8,,1,4551.77,1,169.47,-8,,1,169.47,1,170.93,1,170.86,1,26.63,1,26.64,1
202610,JOB977221936848,ID5847391232,EMP6450585448,-9,202104,202210,1,202210,5,0,1,0,0,0,0,,1,202105,4.0,0,,,1,4141.9,1,618.2,-8,,1,4760.11,1,165.5,1,13.91,1,179.41,1,163.24,1,182.95,1,25.37,1,26.02,1
202409,JOB072550518426,ID5078270754,EMP9276925879,-9,202409,,0,999909,-9,0,1,0,0,0,0,,1,202411,8.0,0,,,1,2718.59,-8,,-8,,1,2718.59,1,172.3,-8,,1,172.3,1,175.33,1,173.61,1,15.51,1,15.66,1
202512,JOB955616651834,ID9451443846,EMP9767759199,-9,202101,,0,999909,-9,1,0,0,0,0,0,,1,202107,26.0,0,,,1,4013.21,-8,,-8,,1,4013.21,1,171.85,-8,,1,171.85,1,170.31,1,170.53,1,23.56,1,23.53,1
202602,JOB914896041469,ID1487238687,EMP4092929121,-9,201507,,0,999909,-9,0,1,1,0,0,0,,0,,,0,,,1,3590.99,1,354.88,-8,,1,3945.86,1,171.87,-8,,1,171.87,1,169.75,1,173.82,1,21.15,1,22.7,0
202502,JOB930001665898,ID1487238687,EMP1407322302,-9,202205,202207,0,999909,-9,1,1,0,0,0,0,,1,202211,26.0,0,,,1,6503.76,1,214.68,-8,,1,6718.44,1,161.42,-8,,1,161.42,1,164.22,1,163.55,1,39.6,1,41.08,1
202506,JOB466830370408,ID4200515340,EMP2515268639,-9,202010,,0,999909,-9,0,1,0,0,0,0,,1,202101,12.0,0,,,1,3457.4,-8,,-8,,1,3457.4,1,170.07,1,14.28,1,184.34,1,169.39,1,183.6,1,20.41,1,18.83,1
202504,JOB123283598655,ID1018246263,EMP2391785705,-9,201508,,0,999909,-9,1,1,0,0,1,0,,1,201602,26.0,0,,,1,6275.14,-8,,-8,,1,6275.14,1,164.04,-8,,1,164.04,1,161.62,1,162.78,1,38.83,1,38.55,1
202505,JOB093692275137,ID2053751199,EMP5158792242,-9,201910,202002,2,202002,3,0,0,0,0,0,0,,-9,,,0,,,1,5922.11,-8,,-8,,1,5922.11,1,167.54,-8,,1,167.54,1,170.71,1,166.44,1,34.69,1,35.58,1
202403,JOB507516261166,ID7476786018,EMP4843080046,-9,201911,,0,999909,-9,0,0,0,0,0,0,,1,201912,4.0,0,,,1,7033.2,-8,,-8,,1,7033.2,1,162.32,-8,,1,162.32,1,164.42,1,161.91,1,42.78,1,43.44,1
202506,JOB256390453936,ID4153400969,EMP4873785188,-9,202204,202301,1,202301,4,0,1,0,0,0,0,,1,202207,12.0,0,,,1,3939.28,1,125.46,-8,,1,4064.74,1,170.16,-8,,1,170.16,1,171.77,1,173.11,1,22.93,1,23.48,1
202401,JOB657086449769,ID4726898148,-9,-9,202210,202301,-9,202301,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202404,JOB968797481432,ID2504791087,EMP7420088463,TMP8191749565,202101,,0,999909,-9,0,1,0,0,0,0,,1,202107,26.0,0,,,1,2679.02,-8,,-8,,1,2679.02,1,163.69,-8,,1,163.69,1,164.32,1,161.21,1,16.3,1,16.62,1
202612,JOB037579077554,ID6961992014,EMP6733099403,-9,202003,202109,1,202109,5,0,1,0,0,0,0,,1,202009,26.0,0,,,1,4495.13,-8,,-8,,1,4495.13,1,163.19,1,12.99,1,176.19,1,161.98,1,177.22,1,27.75,1,25.36,1
202402,JOB987545819900,ID5936794266,EMP1941675570,-9,202503,,0,999909,-9,1,0,0,0,0,0,,1,202509,26.0,0,,,1,6210.75,-8,,-8,,1,6210.75,1,172.0,1,12.65,1,184.65,1,168.95,1,187.42,1,36.76,1,33.14,1
202410,JOB452354488950,ID9594034377,EMP3294199960,-9,202202,,0,999909,-9,0,0,1,0,0,0,,0,,,0,,,1,6270.2,1,246.92,-8,,1,6517.12,1,163.74,1,16.04,1,179.78,1,161.64,1,181.21,1,38.79,1,35.96,1
202401,JOB921427074235,ID9594034377,EMP0928207394,-9,202310,202407,1,202407,4,0,0,0,0,0,0,,1,202312,8.0,0,,,1,3074.9,1,705.21,-8,,1,3780.11,1,169.58,-8,,1,169.58,1,169.91,1,170.26,1,18.1,1,22.2,1
202502,JOB522408038064,ID4084742984,EMP9247366976,TMP9018158047,202307,,0,999909,-9,1,0,0,0,1,0,,1,202308,4.0,0,,,1,4979.75,-8,,-8,,1,4979.75,1,163.05,-8,,1,163.05,1,165.49,1,161.42,1,30.09,1,30.85,1
202407,JOB687336417524,ID6784203913,EMP1196759584,-9,202007,202201,0,999909,-9,1,0,0,0,0,0,,1,202008,4.0,0,,,1,5675.47,-8,,-8,,1,5675.47,1,171.08,-8,,1,171.08,1,167.7,1,171.74,1,33.84,1,33.05,1
202408,JOB895898152206,ID4222466917,EMP4000805399,-9,201507,,0,999909,-9,0,0,0,1,0,0,,1,201508,4.0,0,,,1,7584.94,-8,,-8,,1,7584.94,1,165.29,-8,,1,165.29,1,166.66,1,164.62,1,45.51,1,46.08,1
202501,JOB259672776791,ID4222466917,EMP5147329575,-9,201607,,0,999909,-9,0,1,0,0,0,0,,1,201608,4.0,0,,,1,2902.55,-8,,-8,,1,2902.55,1,162.3,-8,,1,162.3,1,162.01,1,165.39,1,17.92,1,17.55,1
202603,JOB448552571743,ID7108910715,EMP3746154903,-9,201604,201605,1,201605,1,0,0,0,0,0,0,,1,201607,12.0,0,,,1,3372.05,-8,,-8,,1,3372.05,1,168.31,-8,,1,168.31,1,165.1,1,167.46,1,20.42,1,20.14,1
202607,JOB879993087665,ID7108910715,EMP9878849235,-9,202106,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,3930.25,-8,,-8,,1,3930.25,1,171.0,-8,,1,171.0,1,168.17,1,170.77,1,23.37,1,23.01,1
202609,JOB290226124054,ID5068977503,EMP5983745708,-9,202208,,0,999909,-9,0,1,0,0,0,0,,1,202211,12.0,0,,,1,3078.46,-8,,-8,,1,3078.46,1,160.84,-8,,1,160.84,1,161.94,1,163.44,1,19.01,1,18.84,1
202503,JOB433847472628,ID2572653447,EMP6108767296,-9,201704,,0,999909,-9,1,0,0,0,0,0,,1,201706,8.0,0,,,1,5187.43,1,978.66,-8,,1,6166.09,1,171.06,-8,,1,171.06,1,173.2,1,172.44,1,29.95,1,35.76,1
202409,JOB460864990958,ID3439923134,EMP2747646720,-9,202108,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,5673.38,1,939.54,-8,,1,6612.92,1,164.32,-8,,1,164.32,1,163.17,1,162.29,1,34.77,1,40.75,1
202602,JOB037187190992,ID5547327511,EMP9155575249,-9,202405,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,6436.34,-8,,-8,,1,6436.34,1,167.18,1,15.77,1,182.95,1,166.7,1,185.92,1,38.61,1,34.62,1
202610,JOB465939958193,ID5472518323,EMP9711560841,-9,201611,202304,0,999909,-9,0,1,0,0,0,0,,1,201701,8.0,1,1357.95,51.89,1,4526.51,-8,,-8,,1,4526.51,1,172.96,1,17.49,1,190.44,1,171.1,1,188.8,1,26.46,1,23.98,1
202603,JOB634775550462,ID0326576964,EMP7528711965,-9,202102,,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,7170.93,-8,,-8,,1,7170.93,1,169.48,-8,,1,169.48,1,172.28,1,167.26,1,41.62,1,42.87,1
202406,JOB470178140618,ID1726904835,EMP8432557072,-9,202105,202109,1,202109,3,0,1,0,0,0,0,,1,202107,8.0,1,1248.8,48.07,1,4162.66,-8,,-8,,1,4162.66,1,160.22,-8,,1,160.22,1,161.69,1,159.15,1,25.74,1,26.16,1
202502,JOB419872233525,ID5140606563,EMP9890518761,TMP2791383074,202505,202605,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,7319.81,-8,,-8,,1,7319.81,1,171.93,-8,,1,171.93,1,172.42,1,171.08,1,42.45,1,42.79,0
202407,JOB972413097541,ID5516697147,EMP8597912993,-9,201601,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7279.65,-8,,-8,,1,7279.65,1,169.38,-8,,1,169.38,1,169.37,1,170.88,1,42.98,1,42.6,1
202412,JOB331616926239,ID5516697147,EMP1986276059,-9,201905,202002,1,202002,4,0,0,0,0,0,0,,1,201907,8.0,0,,,1,5329.69,1,365.04,-8,,1,5694.74,1,169.12,1,17.76,1,186.87,1,169.43,1,187.87,1,31.46,1,30.31,1
202509,JOB738216194679,ID6958940527,EMP1438306265,-9,202205,202507,0,999909,-9,0,0,0,0,0,0,,1,202207,8.0,0,,,1,3190.98,-8,,-8,,1,3190.98,1,165.33,-8,,1,165.33,1,167.14,1,168.29,1,19.09,1,18.96,1
202406,JOB934912345181,ID7749494647,EMP0787871869,-9,201702,,0,999909,-9,0,0,0,0,0,0,,1,201704,8.0,0,,,1,7119.91,-8,,-8,,1,7119.91,1,160.12,-8,,1,160.12,1,160.7,1,158.06,1,44.31,1,45.05,1
202501,JOB024994085697,ID7749494647,EMP1237181075,-9,202111,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7550.87,1,287.68,-8,,1,7838.55,1,160.56,1,6.52,1,167.08,1,162.5,1,169.84,1,46.47,1,46.15,1
202601,JOB041167467203,ID1241595286,EMP0442440934,-9,201910,202001,2,202001,3,0,1,0,0,0,0,,-9,,,0,,,1,4477.26,-8,,-8,,1,4477.26,1,166.62,1,15.34,1,181.96,1,166.46,1,182.22,1,26.9,1,24.57,1
202410,JOB673346778307,ID7520636280,EMP8265874419,-9,202503,,0,999909,-9,1,0,0,0,0,0,,1,202509,26.0,0,,,1,5725.07,-8,,-8,,1,5725.07,1,165.94,-8,,1,165.94,1,163.35,1,166.59,1,35.05,1,34.37,1
202512,JOB978263003518,ID7520636280,EMP5175049830,-9,202511,202602,2,202602,4,0,0,0,0,0,0,,-9,,,0,,,1,5093.44,-8,,-8,,1,5093.44,1,160.81,-8,,1,160.81,1,159.08,1,163.63,1,32.02,1,31.13,1
202412,JOB643196022672,ID6623464517,EMP7661146060,-9,201806,201810,1,201810,3,0,1,0,0,0,0,,0,,,1,1047.62,49.16,1,3492.05,-8,,-8,,1,3492.05,1,163.86,-8,,1,163.86,1,161.93,1,161.5,1,21.57,1,21.62,1
202404,JOB979096462411,ID6639767169,EMP6792035727,-9,202305,,0,999909,-9,1,0,0,0,0,0,,1,202306,6.0,0,,,1,3773.49,-8,,-8,,1,3773.49,1,168.05,-8,,1,168.05,1,166.65,1,168.34,1,22.64,1,22.42,1
202407,JOB538320789276,ID7399336238,EMP3533018998,-9,202502,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,3471.76,-8,,-8,,1,3471.76,1,167.34,-8,,1,167.34,1,166.22,1,169.84,1,20.89,1,20.44,1
202510,JOB498256921744,ID7399336238,EMP0544177721,-9,202002,,0,999909,-9,0,1,0,0,0,0,,1,202008,26.0,0,,,1,3593.06,-8,,-8,,1,3593.06,1,165.68,-8,,1,165.68,1,162.86,1,162.76,1,22.06,1,22.08,1
202403,JOB478612493520,ID2677093995,EMP0893673461,-9,201806,202501,0,999909,-9,0,1,0,0,0,0,,1,201809,12.0,0,,,1,3118.15,-8,,1,331.26,1,3449.4,1,161.52,1,11.439423195187388,1,172.9594231951874,1,161.85,1,173.2894231951874,1,19.27,1,19.91,1
202405,JOB577004852460,ID5157555465,EMP9655166507,-9,202410,,0,999909,-9,0,1,0,0,1,0,,1,202411,6.0,0,,,1,3585.14,1,896.57,1,496.52,1,4978.22,1,162.11,1,14.96742705713011,1,177.07742705713014,1,162.96,1,177.9274270571301,1,22.0,1,27.98,0
202605,JOB665528527278,ID3440148798,EMP3257153150,-9,201608,201808,3,201808,5,0,0,0,0,0,0,,-9,,,0,,,1,6377.29,1,737.59,-8,,1,7114.88,1,146.66,-8,,1,146.66,1,144.44,1,147.14,1,44.15,1,48.35,1
202511,JOB668926373704,ID2578465110,EMP4092662013,-9,201906,,0,999909,-9,0,1,0,0,0,0,,1,201907,6.0,0,,,1,3655.07,-8,,1,534.76,1,4189.83,1,164.23,1,16.01845074290299,1,180.24845074290297,1,167.24,1,183.258450742903,1,21.86,1,22.86,1
202502,JOB153830843180,ID3692173192,-9,-9,202005,202011,-9,202011,3,2,-8,-9,0,1,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202403,JOB223704232882,ID5070709661,EMP7340058430,-9,202308,,0,999909,-9,0,0,0,0,0,0,,1,202310,8.0,0,,,1,4111.05,-8,,-8,,1,4111.05,1,169.39,-8,,1,169.39,1,170.06,1,170.29,1,24.17,1,24.14,1
202502,JOB913226698423,ID1618527212,EMP5547714989,-9,202205,,0,999909,-9,0,0,0,0,0,0,,1,202206,6.0,0,,,1,5546.68,-8,,-8,,1,5546.68,1,168.6,-8,,1,168.6,1,171.58,1,169.07,1,32.33,1,32.81,1
202512,JOB661883651608,ID0788908080,EMP4242893663,-9,202507,,1,202604,4,0,1,0,0,0,0,,1,202509,8.0,0,,,1,3904.59,-8,,1,411.44,1,4316.03,1,169.5,1,11.907161180812698,1,181.4071611808127,1,169.11,1,181.0171611808127,1,23.09,1,23.84,1
202408,JOB175047496752,ID0788908080,EMP7421462633,-9,201911,,0,999909,-9,0,1,0,0,0,0,,1,202001,8.0,0,,,1,3689.17,-8,,-8,,1,3689.17,1,164.25,-8,,1,164.25,1,163.63,1,166.04,1,22.55,1,22.22,1
202611,JOB138094787089,ID9361225501,-9,-9,202403,202406,-9,202406,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202507,JOB774597541492,ID9361225501,EMP1206706951,-9,202305,202402,1,202402,4,0,0,0,0,0,0,,1,202311,26.0,0,,,1,4783.89,-8,,-8,,1,4783.89,1,164.84,-8,,1,164.84,1,163.88,1,163.77,1,29.19,1,29.21,1
202609,JOB958583703448,ID4100903819,EMP6631377934,-9,201807,,0,999909,-9,0,1,0,0,0,0,,1,201901,26.0,0,,,1,2939.86,-8,,-8,,1,2939.86,1,171.69,-8,,1,171.69,1,170.35,1,172.74,1,17.26,1,17.02,1
202505,JOB580754171248,ID7412092240,EMP5329437515,-9,201609,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7622.88,-8,,-8,,1,7622.88,1,169.32,-8,,1,169.32,1,172.11,1,170.42,1,44.29,1,44.73,1
202501,JOB386580903642,ID7412092240,EMP3199230461,-9,202011,202508,0,999909,-9,0,1,0,0,0,1,CAE - Contrat d'appui-emploi,0,,,0,,,1,2806.24,-8,,-8,,1,2806.24,1,163.16,-8,,1,163.16,1,165.24,1,163.28,1,16.98,1,17.19,0
202404,JOB193160249877,ID9539283649,EMP8592129380,-9,201508,,0,999909,-9,0,0,0,0,0,0,,1,201602,26.0,1,2169.65,51.04,1,7232.16,1,889.53,-8,,1,8121.69,1,170.12,-8,,1,170.12,1,173.29,1,173.05,1,41.73,1,46.93,1
202512,JOB963050901875,ID6482586254,EMP3909843213,-9,201701,,0,999909,-9,1,0,0,0,0,0,,1,201702,4.0,0,,,1,7423.17,-8,,-8,,1,7423.17,1,166.99,-8,,1,166.99,1,166.52,1,166.47,1,44.58,1,44.59,1
202611,JOB126116543010,ID7973899104,-9,-9,202308,202309,-9,202309,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202607,JOB288598975960,ID1047267748,EMP6113835897,-9,202410,,0,999909,-9,0,0,0,0,0,0,,1,202501,12.0,0,,,1,3214.52,-8,,-8,,1,3214.52,1,169.06,1,16.03,1,185.09,1,167.62,1,188.29,1,19.18,1,17.07,1
202409,JOB135990119915,ID2554065233,EMP2867729906,-9,202502,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,3131.64,1,704.23,-8,,1,3835.87,1,167.06,-8,,1,167.06,1,167.02,1,164.2,1,18.75,1,23.36,1
202603,JOB818352374249,ID4635348495,-9,-9,202009,202103,-9,202103,3,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,0
202403,JOB201480979819,ID3922279601,EMP1630318753,-9,202406,202410,0,999909,-9,0,1,0,0,0,0,,1,202407,6.0,0,,,1,3407.22,1,200.04,-8,,1,3607.27,1,162.76,-8,,1,162.76,1,162.04,1,163.12,1,21.03,1,22.11,1
202501,JOB933031095373,ID3081006741,EMP5802037451,-9,202109,,0,999909,-9,0,0,0,0,0,0,,1,202110,6.0,0,,,1,5218.77,-8,,-8,,1,5218.77,1,160.53,-8,,1,160.53,1,162.81,1,157.77,1,32.05,1,33.08,1
202403,JOB429699913630,ID6935172922,EMP1760887688,-9,201708,201902,1,201902,5,0,0,0,0,0,0,,0,,,0,,,1,5054.04,1,845.62,-8,,1,5899.66,1,169.86,-8,,1,169.86,1,167.82,1,167.15,1,30.12,1,35.3,1
202511,JOB838745180690,ID5265534078,EMP3570721771,-9,202201,202205,1,202205,3,0,0,0,0,0,0,,1,202202,4.0,1,1261.45,51.84,1,4204.84,-8,,-8,,1,4204.84,1,172.81,-8,,1,172.81,1,172.06,1,170.16,1,24.44,1,24.71,1
202501,JOB497782822640,ID4435492237,EMP5563972514,-9,202206,202512,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,4677.99,-8,,-8,,1,4677.99,1,162.2,-8,,1,162.2,1,160.64,1,163.93,1,29.12,1,28.54,1
202401,JOB521815613504,ID9877328679,EMP3183832490,-9,201606,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7758.06,-8,,1,581.88,1,8339.95,1,161.08,1,8.054405156640238,1,169.13440515664024,1,162.0,1,170.05440515664023,1,47.89,1,49.04,1
202408,JOB308061315438,ID5188188444,-9,-9,202404,202406,-9,202406,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202408,JOB467678279872,ID9611085243,EMP3402149444,-9,202204,,0,999909,-9,0,1,0,0,0,0,,1,202207,12.0,0,,,1,2948.86,-8,,-8,,1,2948.86,1,168.56,-8,,1,168.56,1,170.01,1,166.97,1,17.35,1,17.66,1
202610,JOB821796639728,ID4538340751,-9,-9,201503,201508,-9,201508,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202602,JOB460084654070,ID9763548472,EMP8507209910,-9,201508,,0,999909,-9,1,0,0,0,0,0,,0,,,0,,,1,3988.7,1,248.01,-8,,1,4236.7,1,170.05,-8,,1,170.05,1,168.23,1,172.09,1,23.71,1,24.62,1
202406,JOB191735252748,ID5219419892,EMP0773396476,-9,202409,202410,1,202410,2,0,1,0,0,0,0,,1,202411,8.0,0,,,1,4416.27,-8,,1,691.3,1,5107.57,1,163.29,1,17.0403125925323,1,180.3303125925323,1,164.11,1,181.15031259253232,1,26.91,1,28.2,1
202602,JOB764524236129,ID8730148002,EMP2267695779,-9,202006,202008,2,202008,3,0,1,0,0,0,0,,-9,,,0,,,1,3238.69,-8,,-8,,1,3238.69,1,164.33,-8,,1,164.33,1,164.48,1,162.95,1,19.69,1,19.88,1
202403,JOB428240061272,ID0337647333,EMP4914542489,-9,202002,202003,1,202003,2,0,0,0,0,0,0,,1,202003,4.0,0,,,1,7808.13,-8,,1,577.54,1,8385.67,1,166.39,1,8.204805664240258,1,174.59480566424025,1,167.04,1,175.24480566424026,1,46.74,1,47.85,1
202610,JOB261444284780,ID8650764760,EMP7379737876,-9,201507,,0,999909,-9,0,1,0,0,0,0,,1,201510,12.0,0,,,1,2734.77,1,317.94,-8,,1,3052.71,1,171.29,-8,,1,171.29,1,174.02,1,169.49,1,15.72,1,18.01,1
202412,JOB057981442079,ID9156742497,EMP7135951586,-9,201504,201601,1,201601,4,0,1,0,0,0,0,,1,201505,4.0,0,,,1,3366.67,-8,,-8,,1,3366.67,1,169.3,1,13.57,1,182.87,1,168.39,1,183.02,1,19.99,1,18.4,1
202607,JOB224517911331,ID5606496069,EMP0149513105,-9,202301,202302,1,202302,1,0,1,0,0,0,0,,1,202304,12.0,0,,,1,2807.73,-8,,-8,,1,2807.73,1,164.82,-8,,1,164.82,1,161.83,1,167.74,1,17.35,1,16.74,1
202505,JOB658347659748,ID8871474943,EMP3420833739,-9,201702,,0,999909,-9,1,1,0,0,1,0,,1,201703,6.0,0,,,1,5796.18,1,453.82,-8,,1,6250.0,1,168.62,-8,,1,168.62,1,171.97,1,171.82,1,33.7,1,36.38,1
202503,JOB916912086457,ID2050298991,EMP5302845958,-9,202407,,0,999909,-9,1,1,0,0,0,0,,1,202408,6.0,0,,,1,4718.11,1,470.62,-8,,1,5188.73,1,163.61,-8,,1,163.61,1,163.5,1,165.51,1,28.86,1,31.35,1
202401,JOB008551184938,ID2050298991,EMP2720049082,-9,201705,201709,1,201709,3,0,0,0,0,0,1,CAE - Contrat d'appui-emploi,1,201707,8.0,0,,,1,4518.33,-8,,-8,,1,4518.33,1,165.75,-8,,1,165.75,1,165.99,1,167.7,1,27.22,1,26.94,1
202604,JOB764667509963,ID8403526409,EMP7588729772,-9,201609,,0,999909,-9,0,0,0,0,0,0,,1,201611,8.0,0,,,1,5528.19,1,195.57,-8,,1,5723.76,1,169.83,-8,,1,169.83,1,168.46,1,167.86,1,32.82,1,34.1,1
202611,JOB831319211803,ID8983858110,EMP8915722210,-9,201805,,0,999909,-9,1,0,0,0,0,0,,1,201808,12.0,0,,,1,6222.99,1,357.79,-8,,1,6580.78,1,164.18,-8,,1,164.18,1,161.31,1,165.58,1,38.58,1,39.74,1
202507,JOB170234642296,ID0874858598,EMP1770309104,-9,202311,202602,0,999909,-9,1,0,1,0,0,0,,1,202401,8.0,0,,,1,6587.14,-8,,-8,,1,6587.14,1,170.07,-8,,1,170.07,1,172.79,1,169.88,1,38.12,1,38.78,1
202501,JOB779616920879,ID5200069489,EMP6572254596,-9,202410,202507,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7275.39,1,992.97,-8,,1,8268.36,1,161.41,1,9.2,1,170.62,1,159.31,1,172.82,1,45.67,1,47.84,1
202601,JOB882057271400,ID7188878179,EMP0713340021,-9,201705,,0,999909,-9,1,0,0,0,0,0,,1,201706,6.0,0,,,1,7192.08,-8,,-8,,1,7192.08,1,160.13,-8,,1,160.13,1,162.26,1,161.1,1,44.32,1,44.64,1
202604,JOB317445994401,ID2216056004,EMP7170665422,-9,201708,201805,1,201805,4,0,0,0,0,0,0,,0,,,0,,,1,8059.84,-8,,-8,,1,8059.84,1,170.92,-8,,1,170.92,1,171.65,1,169.04,1,46.96,1,47.68,1
202506,JOB399482243182,ID3242517006,EMP4556320863,-9,201909,202209,3,202209,5,0,0,0,0,0,0,,-9,,,0,,,1,7335.95,-8,,-8,,1,7335.95,1,166.38,-8,,1,166.38,1,166.45,1,164.97,1,44.07,1,44.47,1
202605,JOB244810523933,ID0812858017,EMP7920851620,-9,202402,,0,999909,-9,1,0,0,0,0,0,,0,,,0,,,1,4286.33,-8,,-8,,1,4286.33,1,161.63,-8,,1,161.63,1,159.57,1,162.36,1,26.86,1,26.4,1
202503,JOB983447998933,ID3907851815,EMP9967897412,-9,202008,,0,999909,-9,0,0,0,0,0,0,,1,202009,6.0,0,,,1,4427.14,-8,,-8,,1,4427.14,1,171.14,-8,,1,171.14,1,169.84,1,167.9,1,26.07,1,26.37,1
202407,JOB389445544676,ID0947460730,EMP0316922286,TMP8589774165,201905,,0,999909,-9,0,0,0,0,0,0,,1,201907,8.0,0,,,1,4959.86,-8,,-8,,1,4959.86,1,169.55,1,17.44,1,186.98,1,168.83,1,187.59,1,29.38,1,26.44,1
202405,JOB769950744272,ID0947460730,EMP2979773100,-9,202101,202207,1,202207,5,0,0,0,0,0,0,,1,202103,8.0,0,,,1,3759.61,1,678.94,-8,,1,4438.55,1,160.07,-8,,1,160.07,1,157.55,1,163.15,1,23.86,1,27.21,1
202608,JOB610938667693,ID2400565676,EMP7364846391,-9,202211,202303,1,202303,3,0,0,0,0,0,0,,0,,,0,,,1,4672.25,1,261.57,-8,,1,4933.82,1,170.92,-8,,1,170.92,1,172.47,1,171.67,1,27.09,1,28.74,1
202607,JOB934804722329,ID7396905076,EMP9924973244,-9,201903,,0,999909,-9,1,1,0,0,0,0,,1,201904,6.0,0,,,1,5917.57,-8,,-8,,1,5917.57,1,167.63,-8,,1,167.63,1,168.52,1,168.16,1,35.11,1,35.19,1
